Date,SMS,Month,Year,Day,Amount,Type,Merchant,Category
2021-05-07 13:38:00,"dear customer, aed 1.05 was debited from your account *535. your available account balance is aed 964.27",5,2021,7,1.05,Debit,,Other
2021-05-10 20:29:00,transaction of aed 33.40 debited from your a/c *535 at deliveroo dmcc         04 5126268 ae. avl bal is aed 930.87,5,2021,10,33.4,Debit,deliveroo dmcc         04 5126268 ae,Food
2021-05-10 22:26:00,transaction of aed 1.00 debited from your a/c *535 at deliveroo dmcc         04 5126268 ae. avl bal is aed 929.87,5,2021,10,1.0,Debit,deliveroo dmcc         04 5126268 ae,Food
2021-05-12 13:40:00,"dear customer, aed 500.00 was credited to your account *535. your available account balance is aed 1429.87",5,2021,12,500.0,Credit,,Other
2021-05-18 20:14:00,transaction of aed 15.50 debited from your a/c *535 at tea junction express   ab u dhabi ae. avl bal is aed 1414.37,5,2021,18,15.5,Debit,tea junction express   ab u dhabi ae,Food
2021-05-19 21:14:00,"dear customer, aed 40.00 was credited to your account *535. your available account balance is aed 1454.37",5,2021,19,40.0,Credit,,Other
2021-05-19 21:51:00,"dear customer, aed 150.00 was debited from your account *535. your available account balance is aed 1304.37",5,2021,19,150.0,Debit,,Other
2021-05-20 13:25:00,"dear customer, aed 150.00 was credited to your account *535. your available account balance is aed 1454.37",5,2021,20,150.0,Credit,,Other
2021-05-25 12:39:00,"dear customer, aed 100.00 was debited from your account *535. your available account balance is aed 1254.37",5,2021,25,100.0,Debit,,Other
2021-05-25 12:39:00,"dear customer, aed 100.00 was debited from your account *535. your available account balance is aed 1254.37",5,2021,25,100.0,Debit,,Other
2021-05-26 06:13:00,"dear customer, aed 16000.00 was credited to your account *535. your available account balance is aed 17254.37",5,2021,26,16000.0,Credit,,Other
2021-05-26 11:15:00,"dear customer, aed 50.00 was debited from your account *535. your available account balance is aed 17204.37",5,2021,26,50.0,Debit,,Other
2021-05-26 16:40:00,"dear customer, aed 5000.00 was credited to your account *535. your available account balance is aed 22204.37",5,2021,26,5000.0,Credit,,Other
2021-05-26 16:42:00,"dear customer, aed 5000.00 was debited from your account *535. your available account balance is aed 17204.37",5,2021,26,5000.0,Debit,,Other
2021-05-29 00:15:00,"dear customer, aed 1.05 was debited from your account *535. your available account balance is aed 13103.32",5,2021,29,1.05,Debit,,Other
2021-05-29 00:15:00,"dear customer, aed 4100.00 was debited from your account *535. your available account balance is aed 13103.32",5,2021,29,4100.0,Debit,,Other
2021-05-29 01:08:00,"dear customer, aed 10000.00 was debited from your account *535. your available account balance is aed 3103.32",5,2021,29,10000.0,Debit,,Other
2021-05-29 01:08:00,"dear customer, aed 1718.71 was debited from your account *535. your available account balance is aed 1384.61",5,2021,29,1718.71,Debit,,Other
2021-05-29 01:29:00,"dear customer, aed 100.00 was debited from your account *535. your available account balance is aed 1284.61",5,2021,29,100.0,Debit,,Other
2021-05-29 01:29:00,"dear customer, aed 500.00 was debited from your account *535. your available account balance is aed 784.61",5,2021,29,500.0,Debit,,Other
2021-05-31 17:47:00,transaction of aed 32.00 debited from your a/c *535 at talabat com            du bai ae. avl bal is aed 752.61,5,2021,31,32.0,Debit,talabat com            du bai ae,Food
2021-06-02 21:59:00,"dear customer, aed 226.79 was credited to your account *535. your available account balance is aed 979.40",6,2021,2,226.79,Credit,,Other
2021-06-02 22:00:00,"dear customer, aed 226.79 was debited from your account *535. your available account balance is aed 752.61",6,2021,2,226.79,Debit,,Other
2021-06-02 22:00:00,"dear customer, aed 226.79 was debited from your account *535. your available account balance is aed 525.82",6,2021,2,226.79,Debit,,Other
2021-06-02 22:06:00,"dear customer, aed 50.00 was debited from your account *535. your available account balance is aed 475.82",6,2021,2,50.0,Debit,,Other
2021-06-02 22:08:00,"dear customer, aed 6.57 was credited to your account *535. your available account balance is aed 482.39",6,2021,2,6.57,Credit,,Other
2021-06-03 00:11:00,"dear customer, aed 250.00 was credited to your account *535. your available account balance is aed 732.39",6,2021,3,250.0,Credit,,Other
2021-06-04 17:17:00,"dear customer, aed 90.00 was debited from your account *535. your available account balance is aed 642.39",6,2021,4,90.0,Debit,,Other
2021-06-05 00:22:00,transaction of aed 429.00 debited from your a/c *535 at www.groupon.ae         gr oupon.ae ie. avl bal is aed 213.39,6,2021,5,429.0,Debit,www,Other
2021-06-13 22:36:00,"dear customer, aed 150.00 was credited to your account *535. your available account balance is aed 363.39",6,2021,13,150.0,Credit,,Other
2021-06-14 00:05:00,transaction of aed 299.25 debited from your a/c *535 at www.groupon.ae         gr oupon.ae ie. avl bal is aed 64.14,6,2021,14,299.25,Debit,www,Other
2021-06-14 00:07:00,"dear customer, aed 64.14 was debited from your account *535. your available account balance is aed 0.00",6,2021,14,64.14,Debit,,Other
2021-06-14 12:06:00,"dear customer, aed 429.00 was credited to your account *535. your available account balance is aed 429.00",6,2021,14,429.0,Credit,,Other
2021-06-14 17:22:00,"dear customer, aed 429.00 was debited from your account *535. your available account balance is aed 0.00",6,2021,14,429.0,Debit,,Other
2021-06-16 20:01:00,"dear customer, aed 3000.00 was credited to your account *535. your available account balance is aed 3000.00",6,2021,16,3000.0,Credit,,Other
2021-06-18 01:00:00,"dear customer, aed 2999.00 was debited from your account *535. your available account balance is aed 1.00",6,2021,18,2999.0,Debit,,Other
2021-06-22 22:40:00,"dear customer, aed 200.00 was credited to your account *535. your available account balance is aed 401.00",6,2021,22,200.0,Credit,,Other
2021-06-22 22:40:00,"dear customer, aed 200.00 was credited to your account *535. your available account balance is aed 401.00",6,2021,22,200.0,Credit,,Other
2021-06-22 22:41:00,"dear customer, aed 200.00 was debited from your account *535. your available account balance is aed 201.00",6,2021,22,200.0,Debit,,Other
2021-06-22 22:43:00,"dear customer, aed 200.00 was debited from your account *535. your available account balance is aed 1.00",6,2021,22,200.0,Debit,,Other
2021-06-26 07:09:00,"dear customer, aed 16000.00 was credited to your account *535. your available account balance is aed 16001.00",6,2021,26,16000.0,Credit,,Other
2021-06-26 09:59:00,"dear customer, aed 10000.00 was debited from your account *535. your available account balance is aed 6001.00",6,2021,26,10000.0,Debit,,Other
2021-06-26 10:00:00,"dear customer, aed 4000.00 was debited from your account *535. your available account balance is aed 1701.00",6,2021,26,4000.0,Debit,,Other
2021-06-26 10:00:00,"dear customer, aed 300.00 was debited from your account *535. your available account balance is aed 5701.00",6,2021,26,300.0,Debit,,Other
2021-06-26 10:02:00,"dear customer, aed 200.00 was debited from your account *535. your available account balance is aed 1501.00",6,2021,26,200.0,Debit,,Other
2021-06-26 10:55:00,"dear customer, aed 500.00 was debited from your account *535. your available account balance is aed 1001.00",6,2021,26,500.0,Debit,,Other
2021-06-26 14:03:00,"dear customer, aed 148.00 was debited from your account *535. your available account balance is aed 853.00",6,2021,26,148.0,Debit,,Other
2021-06-27 10:34:00,"dear customer, aed 5000.00 was credited to your account *535. your available account balance is aed 5853.00",6,2021,27,5000.0,Credit,,Other
2021-06-27 10:37:00,"dear customer, aed 5000.00 was debited from your account *535. your available account balance is aed 853.00",6,2021,27,5000.0,Debit,,Other
2021-06-29 09:43:00,"dear customer, aed 375.00 was debited from your account *535. your available account balance is aed 478.00",6,2021,29,375.0,Debit,,Other
2021-06-30 14:42:00,"dear customer, aed 68.00 was credited to your account *535. your available account balance is aed 546.00",6,2021,30,68.0,Credit,,Other
2021-06-30 15:21:00,"dear customer, aed 68.00 was debited from your account *535. your available account balance is aed 478.00",6,2021,30,68.0,Debit,,Other
2021-07-03 11:28:00,"dear customer, aed 10.00 was debited from your account *535. your available account balance is aed 468.00",7,2021,3,10.0,Debit,,Other
2021-07-03 22:27:00,"dear customer, aed 10.00 was debited from your account *535. your available account balance is aed 458.00",7,2021,3,10.0,Debit,,Other
2021-07-03 22:28:00,"dear customer, aed 37.32 was debited from your account *535. your available account balance is aed 420.68",7,2021,3,37.32,Debit,,Other
2021-07-10 20:36:00,transaction of aed 13.00 debited from your a/c *535 at kuwait food co american60 0522252 ae. avl bal is aed 407.68,7,2021,10,13.0,Debit,kuwait food co american60 0522252 ae,Food
2021-07-11 17:44:00,"dear customer, aed 407.50 was debited from your account *535. your available account balance is aed 0.18",7,2021,11,407.5,Debit,,Other
2021-07-16 15:27:00,"dear customer, aed 500.00 was credited to your account *535. your available account balance is aed 500.18",7,2021,16,500.0,Credit,,Other
2021-07-16 21:08:00,"dear customer, aed 500.00 was debited from your account *535. your available account balance is aed 0.18",7,2021,16,500.0,Debit,,Other
2021-07-17 00:59:00,"dear customer, aed 500.00 was credited to your account *535. your available account balance is aed 500.18",7,2021,17,500.0,Credit,,Other
2021-07-17 01:00:00,"dear customer, aed 500.00 was debited from your account *535. your available account balance is aed 0.18",7,2021,17,500.0,Debit,,Other
2021-07-17 01:06:00,"dear customer, aed 500.00 was credited to your account *535. your available account balance is aed 500.18",7,2021,17,500.0,Credit,,Other
2021-07-17 20:07:00,transaction of aed 27.99 debited from your a/c *535 at apple.com/bill         it unes.com ie. avl bal is aed 472.19,7,2021,17,27.99,Debit,apple,Shopping
2021-07-20 15:56:00,"dear customer, aed 265.00 was debited from your account *535. your available account balance is aed 207.19",7,2021,20,265.0,Debit,,Other
2021-07-20 16:18:00,"dear customer, aed 265.00 was credited to your account *535. your available account balance is aed 472.19",7,2021,20,265.0,Credit,,Other
2021-07-20 16:19:00,"dear customer, aed 265.00 was debited from your account *535. your available account balance is aed 207.19",7,2021,20,265.0,Debit,,Other
2021-07-21 12:42:00,"dear customer, aed 207.19 was debited from your account *535. your available account balance is aed 0.00",7,2021,21,207.19,Debit,,Other
2021-07-25 15:47:00,"dear customer, aed 1200.00 was credited to your account *535. your available account balance is aed 1200.00",7,2021,25,1200.0,Credit,,Other
2021-07-25 15:58:00,"dear customer, aed 500.00 was credited to your account *535. your available account balance is aed 1700.00",7,2021,25,500.0,Credit,,Other
2021-07-26 01:05:00,"dear customer, aed 895.00 was credited to your account *535. your available account balance is aed 2595.00",7,2021,26,895.0,Credit,,Other
2021-07-26 01:12:00,"dear customer, aed 500.00 was debited from your account *535. your available account balance is aed 2095.00",7,2021,26,500.0,Debit,,Other
2021-07-26 01:34:00,"dear customer, aed 2095.00 was debited from your account *535. your available account balance is aed 0.00",7,2021,26,2095.0,Debit,,Other
2021-07-26 06:22:00,"dear customer, aed 16000.00 was credited to your account *535. your available account balance is aed 16000.00",7,2021,26,16000.0,Credit,,Other
2021-07-26 09:00:00,"dear customer, aed 5000.00 was debited from your account *535. your available account balance is aed 11000.00",7,2021,26,5000.0,Debit,,Other
2021-07-26 09:01:00,"dear customer, aed 8000.00 was debited from your account *535. your available account balance is aed 3000.00",7,2021,26,8000.0,Debit,,Other
2021-07-26 09:04:00,"dear customer, aed 2000.00 was debited from your account *535. your available account balance is aed 1000.00",7,2021,26,2000.0,Debit,,Other
2021-07-26 09:04:00,"dear customer, aed 500.00 was debited from your account *535. your available account balance is aed 500.00",7,2021,26,500.0,Debit,,Other
2021-07-26 09:08:00,"dear customer, aed 500.00 was debited from your account *535. your available account balance is aed 0.00",7,2021,26,500.0,Debit,,Other
2021-07-26 16:13:00,"dear customer, aed 3580.00 was credited to your account *535. your available account balance is aed 3580.00",7,2021,26,3580.0,Credit,,Other
2021-07-27 20:54:00,"dear customer, aed 100.00 was credited to your account *535. your available account balance is aed 3680.00",7,2021,27,100.0,Credit,,Other
2021-07-27 20:56:00,"dear customer, aed 100.00 was debited from your account *535. your available account balance is aed 3580.00",7,2021,27,100.0,Debit,,Other
2021-07-27 20:57:00,"dear customer, aed 100.00 was credited to your account *535. your available account balance is aed 3680.00",7,2021,27,100.0,Credit,,Other
